hour,weekday,month,is_weekend,is_rush_hour,rain_mm_per_hr,temperature_c,aqi,wind_kmh,visibility_m,zone_flood_risk,congestion,traffic_delay_min,road_closure,driver_speed,hist_avg_speed,speed_deviation,distance_remaining,risk_score,delay_level,parametric_trigger,income_loss_pct
9,1,7,0,1,68.3,33.7,48,24.7,1736.0,0.8,3,37,0,0.0,28.6,1.0,0.24,96.44,3,1,0.843
11,6,9,1,0,0.0,29.9,65,42.9,10000.0,0.78,0,2,0,19.7,15.1,0.307,2.37,25.31,0,0,0.216
14,3,4,0,1,6.82,29.9,112,5.9,8763.0,0.9,2,28,0,16.7,24.6,0.32,4.98,53.39,1,0,0.478
17,3,7,0,1,54.73,31.6,60,43.2,3606.0,0.4,2,33,0,0.0,22.8,1.0,4.15,75.95,2,1,0.649
7,4,5,0,1,12.66,39.5,97,14.0,8769.0,0.85,1,21,0,16.5,28.9,0.431,0.2,57.42,1,0,0.615
21,4,3,0,0,0.0,34.7,87,9.2,9972.0,0.42,0,7,0,25.8,29.8,0.135,0.88,5.2,0,0,0.062
11,2,9,0,0,0.0,30.2,97,26.7,10000.0,0.78,1,13,0,23.8,19.1,0.249,2.01,24.97,0,0,0.25
16,6,8,1,0,68.63,31.3,115,24.0,1406.0,0.65,2,31,0,0.0,27.0,1.0,6.09,87.64,3,1,0.691
21,2,10,0,0,65.55,31.3,74,44.8,1973.0,0.55,2,26,0,0.1,23.7,0.994,1.37,100.0,3,1,0.808
15,6,11,1,0,72.02,26.4,74,29.3,1277.0,0.78,2,29,1,0.0,25.9,1.0,5.17,100.0,3,1,0.865
17,6,4,1,1,11.14,32.8,41,2.3,7913.0,0.9,1,21,0,18.8,26.2,0.282,4.62,43.6,1,0,0.271
16,3,10,0,0,29.56,25.5,67,7.6,6239.0,0.72,0,2,0,0.0,26.6,1.0,20.0,72.15,2,0,0.571
8,3,6,0,1,4.06,32.9,55,24.2,9590.0,0.9,1,18,0,13.4,15.5,0.137,1.98,40.76,1,0,0.316
22,2,9,0,0,19.55,29.2,92,9.1,7689.0,0.55,0,5,0,14.4,19.0,0.244,4.38,42.48,1,0,0.261
12,2,11,0,1,107.86,31.5,77,25.0,50.0,0.42,3,43,0,0.0,21.8,1.0,6.52,100.0,3,1,0.842
4,4,4,0,0,8.6,38.6,76,5.4,8758.0,0.4,0,9,0,21.0,23.9,0.122,1.14,26.42,0,0,0.202
23,5,8,1,0,7.79,31.0,110,2.8,8555.0,0.55,0,8,0,7.8,17.6,0.557,1.58,29.82,0,0,0.24
16,6,7,1,0,20.47,34.4,77,39.4,7624.0,0.68,0,7,0,18.7,20.3,0.077,4.01,39.45,0,0,0.353
15,1,10,0,0,88.85,32.0,88,80.0,50.0,0.72,3,42,0,0.0,21.6,1.0,3.02,100.0,3,1,0.921
21,4,9,0,0,24.06,32.1,102,23.6,6566.0,0.5,0,2,0,28.2,20.4,0.381,11.27,40.11,1,0,0.36
14,2,10,0,1,39.79,27.9,146,19.9,4770.0,0.58,3,36,0,4.9,23.3,0.789,2.33,100.0,3,1,0.845
10,6,5,1,1,41.65,36.0,146,31.0,4700.0,0.42,1,14,0,14.7,16.3,0.098,4.19,61.12,2,1,0.558
7,6,10,1,1,71.0,22.8,20,63.2,1644.0,0.7,3,43,0,0.0,23.2,1.0,1.27,98.65,3,1,0.805
19,0,8,0,1,7.59,30.9,55,26.8,8665.0,0.8,2,25,0,7.8,23.8,0.673,12.0,59.32,1,0,0.528
9,2,7,0,1,64.56,32.9,128,14.2,1508.0,0.68,3,44,0,0.0,20.7,1.0,1.27,85.87,3,1,0.736
13,6,6,1,1,36.07,38.8,29,7.4,5857.0,0.85,1,13,0,0.0,23.2,1.0,3.69,90.02,3,1,0.823
13,6,5,1,1,37.16,40.5,87,12.0,5591.0,0.55,2,24,0,9.5,22.2,0.571,4.85,89.8,3,1,0.669
18,0,1,0,1,1.55,27.9,101,17.4,9761.0,0.7,2,33,0,11.4,19.0,0.4,7.52,27.67,0,0,0.217
17,4,3,0,1,0.0,28.8,96,24.2,9230.0,0.65,2,25,0,13.5,26.8,0.498,1.88,30.9,0,0,0.27
11,4,1,0,0,6.55,26.0,85,13.1,10000.0,0.44,0,3,0,23.0,25.4,0.094,0.2,19.52,0,0,0.183
11,4,11,0,0,122.7,31.4,69,32.9,50.0,0.78,3,37,1,0.0,18.3,1.0,5.53,100.0,3,1,0.819
8,5,11,1,1,104.84,29.0,56,41.2,50.0,0.9,3,38,0,0.0,29.0,1.0,2.04,100.0,3,1,0.927
9,6,11,1,1,154.07,26.7,116,37.3,50.0,0.48,3,40,0,0.0,24.8,1.0,5.48,98.36,3,1,0.882
17,3,11,0,1,135.85,25.7,81,72.6,50.0,0.42,3,41,0,1.0,22.9,0.956,2.43,100.0,3,1,0.906
14,3,4,0,1,0.47,36.4,118,16.3,9836.0,0.58,1,19,0,3.6,22.7,0.841,2.16,36.2,0,0,0.305
2,4,7,0,0,61.25,33.5,78,19.6,3191.0,0.82,1,20,0,8.0,26.4,0.698,5.54,72.48,2,1,0.571
13,5,11,1,1,52.32,26.2,112,34.6,3338.0,0.4,2,32,0,13.3,18.9,0.293,0.48,98.09,3,1,0.871
22,1,10,0,0,26.93,26.9,65,11.1,7795.0,0.58,0,8,0,18.4,21.2,0.133,3.8,58.21,1,0,0.545
5,5,1,1,0,2.7,30.0,75,16.1,9622.0,0.9,0,0,0,24.3,24.0,0.012,3.17,21.67,0,0,0.207
5,3,7,0,0,67.74,31.1,67,21.4,2160.0,0.82,3,37,0,0.0,26.6,1.0,4.33,95.22,3,1,0.733
17,1,1,0,1,6.02,30.1,87,18.7,8689.0,0.68,2,29,0,21.9,24.8,0.117,3.07,44.31,1,0,0.251
22,3,5,0,0,4.33,36.0,125,4.8,9555.0,0.85,0,8,0,20.6,25.8,0.203,6.78,26.96,0,0,0.222
1,2,7,0,0,28.49,31.6,68,21.1,6276.0,0.5,0,5,0,5.7,18.6,0.692,5.48,44.46,1,0,0.387
9,4,11,0,1,68.38,27.8,38,14.8,2365.0,0.85,3,40,0,0.0,22.8,1.0,3.53,100.0,3,1,0.872
3,3,9,0,0,0.0,28.9,58,8.6,10000.0,0.85,0,5,0,14.7,24.8,0.408,10.21,29.96,0,0,0.287
8,2,6,0,1,40.44,30.9,89,10.6,4590.0,0.4,2,31,0,0.0,14.9,1.0,4.9,74.64,2,1,0.637
14,1,7,0,1,45.5,31.6,59,16.5,5557.0,0.48,3,43,0,4.2,18.5,0.775,4.96,84.04,3,1,0.72
12,3,11,0,1,33.35,25.7,100,9.5,5457.0,0.75,2,33,0,17.4,20.0,0.127,0.72,94.41,3,0,0.89
10,5,5,1,1,17.77,35.5,171,8.6,6736.0,0.44,1,14,0,15.4,24.2,0.364,0.26,51.18,1,0,0.462
7,6,9,1,1,10.41,32.2,94,44.4,8796.0,0.7,1,17,0,19.1,25.0,0.236,0.6,54.66,1,0,0.47
16,1,5,0,0,12.67,41.0,127,3.4,7912.0,0.6,0,2,0,27.4,17.6,0.558,4.56,38.49,0,0,0.357
15,6,7,1,0,38.74,33.3,44,14.6,4902.0,0.65,0,9,0,12.4,28.8,0.568,6.13,53.1,1,1,0.484
17,5,1,1,1,5.95,24.9,123,5.7,9777.0,0.68,1,19,0,29.7,23.8,0.247,5.58,31.07,0,0,0.195
19,4,11,0,1,104.68,27.9,60,32.5,50.0,0.75,3,36,0,4.3,22.9,0.814,2.41,94.21,3,1,0.743
18,3,1,0,1,1.01,24.2,97,14.4,10000.0,0.6,3,36,0,11.3,19.8,0.429,0.76,40.61,1,0,0.33
22,4,4,0,0,0.0,28.0,147,4.2,10000.0,0.7,0,7,0,18.7,23.0,0.187,7.16,23.61,0,0,0.197
7,5,5,1,1,7.22,41.0,169,15.4,9240.0,0.55,1,16,0,16.8,29.3,0.426,0.91,51.01,1,0,0.455
22,0,9,0,0,2.54,29.5,69,17.6,9835.0,0.6,0,5,0,23.9,19.1,0.254,1.78,19.53,0,0,0.133
7,5,10,1,1,18.14,31.0,95,5.0,7474.0,0.4,0,2,0,14.5,22.7,0.36,2.42,48.41,1,0,0.413
19,4,2,0,1,2.25,25.3,98,3.8,10000.0,0.72,2,25,0,22.1,24.1,0.081,4.45,34.49,0,0,0.249
19,6,1,1,1,4.29,22.9,78,27.3,9407.0,0.42,1,15,0,20.5,21.5,0.046,5.27,17.89,0,0,0.144
17,1,10,0,1,65.56,29.9,115,18.4,1445.0,0.75,3,41,0,0.0,24.7,1.0,3.79,100.0,3,1,0.803
17,1,10,0,1,47.95,30.8,24,9.9,5415.0,0.82,2,30,0,9.3,22.7,0.591,3.42,95.54,3,1,0.75
17,4,11,0,1,28.63,27.3,98,6.3,6737.0,0.58,2,24,0,12.4,25.4,0.512,8.68,100.0,3,0,0.9
13,3,9,0,1,20.36,31.5,79,12.2,8445.0,0.8,1,20,0,23.5,20.0,0.175,8.29,58.42,1,0,0.451
1,3,10,0,0,42.05,30.2,81,11.8,4191.0,0.4,1,13,0,4.9,18.4,0.733,15.79,90.22,3,1,0.731
15,1,6,0,0,51.03,36.6,99,16.1,3872.0,0.78,2,27,0,9.4,19.2,0.512,0.59,76.92,2,1,0.637
11,1,8,0,0,88.32,32.0,63,31.2,50.0,0.42,3,38,0,0.0,22.2,1.0,3.05,86.98,3,1,0.795
8,5,11,1,1,51.14,24.6,76,14.4,4202.0,0.75,2,30,0,5.0,25.1,0.801,12.97,100.0,3,1,0.897
13,2,3,0,1,2.95,34.4,61,4.9,8854.0,0.6,2,31,0,13.8,14.1,0.021,1.22,30.86,0,0,0.171
19,3,6,0,1,22.82,40.7,114,11.6,7182.0,0.55,1,15,0,26.2,23.5,0.119,1.21,61.77,2,0,0.504
15,6,10,1,0,29.85,28.5,81,27.7,5561.0,0.72,0,3,0,27.5,18.1,0.522,0.66,62.18,2,0,0.528
22,2,8,0,0,66.18,32.4,38,18.6,1366.0,0.72,3,38,0,0.0,20.9,1.0,8.32,91.65,3,1,0.736
11,1,9,0,0,43.9,29.6,115,13.9,5214.0,0.85,2,31,0,8.9,25.7,0.652,11.79,87.42,3,1,0.703
7,1,5,0,1,0.0,36.3,140,0.3,10000.0,0.8,1,14,0,11.0,16.6,0.335,4.83,35.47,0,0,0.365
9,2,1,0,1,3.99,23.1,109,29.2,9154.0,0.82,2,24,0,16.6,22.6,0.267,2.6,33.27,0,0,0.399
6,3,1,0,0,3.35,24.7,95,1.5,9233.0,0.55,0,3,0,23.7,24.0,0.012,4.76,12.28,0,0,0.126
17,6,12,1,1,32.54,23.5,130,24.1,5682.0,0.6,1,19,0,17.6,21.7,0.187,19.18,60.61,2,0,0.503
7,3,12,0,1,23.07,27.6,114,6.5,7471.0,0.42,2,25,0,6.0,15.4,0.606,2.1,75.53,2,0,0.533
13,1,4,0,1,0.0,28.3,118,24.5,9819.0,0.68,1,15,0,12.8,30.7,0.582,5.03,36.25,0,0,0.377
21,0,3,0,0,1.11,29.2,142,15.7,10000.0,0.8,0,8,0,18.0,23.5,0.233,0.2,19.7,0,0,0.205
12,0,1,0,1,0.0,21.8,97,8.8,10000.0,0.68,1,14,0,22.2,17.2,0.29,2.26,28.82,0,0,0.183
11,6,4,1,0,5.9,37.4,124,26.2,9166.0,0.85,0,7,0,24.0,25.8,0.071,5.77,29.85,0,0,0.319
7,1,5,0,1,7.72,40.1,96,2.8,9610.0,0.58,1,17,0,15.9,20.6,0.226,13.35,58.38,1,0,0.574
18,5,4,1,1,0.0,34.8,135,13.8,9204.0,0.5,1,16,0,27.7,22.0,0.263,1.33,22.69,0,0,0.236
9,6,10,1,1,42.27,30.8,74,13.0,5295.0,0.78,2,27,0,23.5,24.8,0.051,2.95,100.0,3,1,0.884
23,0,10,0,0,6.14,27.7,85,16.4,9503.0,0.7,0,9,0,30.7,27.7,0.107,8.15,44.09,1,0,0.367
7,1,2,0,1,4.52,28.7,97,10.1,9454.0,0.85,2,27,0,26.5,23.0,0.151,1.69,38.38,0,0,0.353
0,3,9,0,0,58.2,29.9,66,36.8,3283.0,0.9,1,18,0,7.4,18.6,0.602,3.49,75.13,2,1,0.616
14,3,8,0,1,57.64,31.9,93,14.3,2831.0,0.85,2,30,0,0.0,21.1,1.0,1.31,85.7,3,1,0.804
3,6,3,1,0,4.36,29.6,70,62.0,9519.0,0.6,0,3,0,24.4,21.6,0.127,12.59,27.16,0,0,0.147
10,6,10,1,1,60.37,28.6,61,16.1,2926.0,0.68,2,26,0,14.2,17.9,0.206,2.16,100.0,3,1,0.846
12,5,2,1,1,3.35,26.5,83,13.7,9149.0,0.8,1,18,0,21.1,19.1,0.107,9.61,30.21,0,0,0.342
8,0,3,0,1,0.0,29.2,68,22.8,10000.0,0.75,1,18,0,19.0,20.7,0.085,10.46,25.16,0,0,0.18
22,5,3,1,0,3.09,31.5,89,1.4,9479.0,0.82,0,7,0,20.2,19.2,0.054,3.21,15.89,0,0,0.16
9,0,12,0,1,16.64,24.1,136,4.5,7762.0,0.55,2,30,0,9.7,22.4,0.568,7.19,72.68,2,0,0.624
6,3,9,0,0,20.05,32.6,63,5.4,7971.0,0.65,0,3,0,7.9,20.4,0.612,1.55,39.53,0,0,0.291
1,6,6,1,0,43.71,35.0,64,58.5,3438.0,0.65,1,17,0,24.8,26.2,0.055,0.51,73.27,2,1,0.62
9,4,11,0,1,70.0,27.5,57,19.0,1673.0,0.42,3,37,0,0.0,21.0,1.0,6.92,100.0,3,1,0.79
19,4,4,0,1,0.14,32.7,100,7.1,9932.0,0.5,2,24,0,22.9,26.0,0.12,1.11,36.29,0,0,0.334
8,2,12,0,1,24.03,28.2,117,25.2,7010.0,0.78,1,16,0,11.0,26.9,0.593,1.28,73.06,2,0,0.597
15,2,9,0,0,67.43,33.6,92,24.2,2281.0,0.8,2,32,0,0.0,23.3,1.0,3.53,85.3,3,1,0.72
23,6,8,1,0,60.83,31.5,93,14.5,2465.0,0.68,0,7,0,22.9,16.3,0.407,2.82,48.79,1,1,0.457
9,5,10,1,1,44.18,30.7,76,9.8,5222.0,0.58,1,19,0,12.7,28.2,0.548,2.8,96.44,3,1,0.797
16,0,9,0,0,18.25,34.8,84,15.2,8000.0,0.7,0,0,0,16.6,20.2,0.18,12.01,42.97,1,0,0.301
15,5,11,1,0,130.93,24.1,164,26.5,50.0,0.82,2,27,0,5.6,23.5,0.76,0.75,98.31,3,1,0.827
15,2,11,0,0,0.0,28.9,44,2.2,9815.0,0.58,0,5,0,14.0,21.6,0.351,2.46,25.46,0,0,0.208
22,4,4,0,0,0.0,29.6,91,14.0,10000.0,0.48,0,2,0,20.8,15.5,0.344,4.6,15.69,0,0,0.159
19,1,4,0,1,5.91,31.6,66,12.5,8540.0,0.82,2,27,0,12.1,23.5,0.488,15.92,57.22,1,0,0.562
0,1,2,0,0,0.0,29.2,97,9.2,10000.0,0.65,0,5,0,25.3,24.2,0.044,4.27,17.21,0,0,0.155
1,4,4,0,0,20.47,31.9,144,10.5,7783.0,0.65,0,8,0,16.6,24.5,0.322,2.37,39.11,0,0,0.255
1,1,6,0,0,66.5,36.8,93,15.9,2535.0,0.85,2,29,1,5.4,19.9,0.727,5.26,94.15,3,1,0.813
10,2,1,0,1,8.17,25.6,88,17.2,8509.0,0.42,2,31,0,14.8,16.3,0.092,1.06,42.87,1,0,0.369
12,0,5,0,1,8.85,39.1,139,2.9,9051.0,0.55,2,29,0,9.6,22.8,0.578,1.11,70.55,2,0,0.532
19,4,10,0,1,167.83,30.8,59,80.0,50.0,0.85,3,39,0,0.0,26.9,1.0,2.31,100.0,3,1,0.82
16,3,11,0,0,73.78,28.4,68,15.1,225.0,0.65,2,31,0,0.0,20.7,1.0,3.44,98.73,3,1,0.775
23,3,1,0,0,3.11,29.1,67,13.6,9556.0,0.58,0,6,0,21.3,22.2,0.042,4.86,17.25,0,0,0.066
19,0,1,0,1,2.1,27.8,104,25.6,9663.0,0.72,1,21,0,15.2,22.9,0.336,6.77,26.46,0,0,0.198
20,1,3,0,1,2.57,30.7,76,4.3,9316.0,0.55,2,30,0,19.2,22.5,0.148,3.69,31.45,0,0,0.255
7,3,11,0,1,139.6,23.4,109,37.6,50.0,0.8,3,36,1,0.0,30.1,1.0,1.15,99.25,3,1,0.866
16,5,7,1,0,0.0,32.1,56,66.9,9938.0,0.68,0,5,0,28.2,28.1,0.003,1.92,24.54,0,0,0.175
6,3,12,0,0,0.0,25.3,103,16.9,9712.0,0.55,0,3,0,23.9,26.2,0.09,0.82,16.88,0,0,0.187
17,6,11,1,1,98.96,27.0,84,22.4,50.0,0.55,3,38,0,0.0,22.6,1.0,1.91,100.0,3,1,0.906
19,4,11,0,1,38.32,27.3,70,13.9,5363.0,0.82,2,29,0,18.4,17.9,0.026,4.71,100.0,3,1,0.848
9,1,3,0,1,0.0,33.1,82,4.7,10000.0,0.42,2,25,0,19.6,18.3,0.075,3.89,29.07,0,0,0.198
7,1,7,0,1,73.39,34.8,99,20.0,941.0,0.4,3,38,0,0.0,29.8,1.0,4.78,88.18,3,1,0.728
8,0,12,0,1,20.34,24.6,107,4.9,7360.0,0.65,1,19,0,20.0,20.1,0.005,1.05,64.2,2,0,0.523
19,5,3,1,1,0.0,31.8,101,0.4,10000.0,0.55,1,17,0,19.3,27.3,0.293,2.61,24.09,0,0,0.138
14,4,8,0,1,34.41,31.1,74,24.4,6410.0,0.48,1,17,0,20.2,19.9,0.014,0.87,41.66,1,0,0.372
14,0,6,0,1,53.65,35.6,99,46.9,3690.0,0.42,3,45,0,0.0,17.8,1.0,1.26,98.57,3,1,0.943
15,2,6,0,0,50.15,37.3,45,15.1,4498.0,0.68,1,16,0,13.4,19.4,0.31,0.48,62.99,2,1,0.565
13,0,11,0,1,125.48,26.7,131,42.9,50.0,0.65,3,37,0,0.0,24.8,1.0,1.53,100.0,3,1,0.744
20,2,8,0,1,64.93,31.5,39,29.9,2714.0,0.42,2,28,0,10.8,20.7,0.477,2.94,61.95,2,1,0.526
13,1,10,0,1,15.7,30.7,33,5.4,7811.0,0.9,2,28,0,1.4,20.8,0.93,0.48,100.0,3,0,0.827
15,0,9,0,0,33.54,32.0,93,7.0,5680.0,0.44,0,3,0,16.8,15.7,0.074,5.12,37.28,0,0,0.313
23,5,8,1,0,69.82,30.0,78,20.6,1606.0,0.72,2,29,0,0.0,22.2,1.0,3.77,85.21,3,1,0.741
12,4,10,0,1,14.42,29.9,128,3.9,7272.0,0.75,1,12,0,21.2,19.5,0.086,6.01,64.09,2,0,0.531
7,5,12,1,1,28.92,22.9,102,6.5,7358.0,0.5,1,17,0,7.2,23.7,0.699,17.16,64.17,2,0,0.497
14,6,12,1,1,5.12,26.5,93,14.4,9066.0,0.65,1,21,0,11.9,20.6,0.422,1.45,49.71,1,0,0.462
17,5,10,1,1,17.69,27.9,72,6.8,8079.0,0.8,1,20,0,12.5,20.5,0.39,0.84,84.62,3,0,0.658
6,3,7,0,0,31.19,33.4,65,21.8,6363.0,0.72,0,7,0,24.4,17.3,0.413,4.62,38.94,0,0,0.275
7,6,3,1,1,0.0,30.7,106,6.4,10000.0,0.72,1,20,0,19.8,17.0,0.16,1.02,31.84,0,0,0.286
1,4,1,0,0,1.25,25.3,82,1.3,9511.0,0.85,1,16,0,19.6,21.3,0.078,3.74,27.35,0,0,0.251
18,3,4,0,1,8.2,37.6,101,51.8,7781.0,0.75,2,25,0,10.7,36.4,0.705,3.71,70.7,2,0,0.659
7,3,6,0,1,15.24,34.7,103,6.0,7516.0,0.65,1,20,0,6.2,12.9,0.522,0.5,56.66,1,0,0.518
20,0,3,0,1,0.3,32.6,66,15.7,9378.0,0.48,1,12,0,24.0,20.6,0.162,1.2,21.3,0,0,0.189
13,4,4,0,1,20.67,34.0,128,12.4,7835.0,0.68,1,17,0,19.6,13.5,0.455,2.94,54.95,1,0,0.493
22,1,2,0,0,0.0,26.4,110,11.6,9407.0,0.7,0,8,0,29.8,27.6,0.079,1.89,19.07,0,0,0.076
10,4,8,0,1,35.93,31.4,79,16.6,6414.0,0.9,3,37,0,6.7,24.9,0.731,1.54,88.15,3,1,0.745
22,3,3,0,0,3.75,33.5,94,3.6,9787.0,0.72,0,1,0,13.3,26.7,0.503,1.02,25.43,0,0,0.168
22,1,10,0,0,82.62,30.3,114,23.2,50.0,0.58,2,30,0,0.0,27.8,1.0,5.08,100.0,3,1,0.832
6,1,5,0,0,0.0,37.8,159,1.6,10000.0,0.65,0,2,0,20.1,23.1,0.131,2.49,15.73,0,0,0.203
6,2,9,0,0,41.29,34.4,87,61.8,5026.0,0.58,1,14,0,15.2,19.3,0.213,1.87,63.68,2,1,0.562
11,2,11,0,0,39.25,28.2,155,16.0,5621.0,0.6,1,21,0,0.0,23.4,1.0,5.82,100.0,3,1,0.86
11,5,2,1,0,7.22,29.8,105,18.7,8870.0,0.82,0,4,0,15.1,11.2,0.352,2.46,29.28,0,0,0.23
16,2,12,0,0,0.0,25.3,71,31.0,9547.0,0.5,0,7,0,20.9,25.5,0.18,2.47,20.47,0,0,0.217
5,3,9,0,0,25.2,28.4,73,13.8,6879.0,0.58,0,4,0,16.7,26.8,0.377,3.74,35.06,0,0,0.245
18,5,1,1,1,12.74,26.6,76,3.3,8549.0,0.8,1,12,0,14.1,22.7,0.381,6.05,31.58,0,0,0.275
8,5,5,1,1,16.51,39.0,139,14.8,8044.0,0.8,1,19,0,3.9,23.7,0.834,1.06,80.11,3,0,0.655
6,6,11,1,0,81.13,22.5,128,16.9,482.0,0.55,2,31,0,0.0,13.3,1.0,1.91,98.55,3,1,0.809
19,5,8,1,1,60.65,30.1,60,20.8,2323.0,0.5,2,33,0,11.9,20.2,0.411,0.77,63.66,2,1,0.596
3,5,5,1,0,22.29,42.3,54,21.0,8099.0,0.48,0,2,0,15.4,23.6,0.35,0.2,61.74,2,1,0.531
17,2,12,0,1,21.69,27.1,70,5.6,6230.0,0.75,1,13,0,15.3,23.2,0.339,0.68,64.71,2,0,0.595
5,1,10,0,0,80.44,29.6,131,28.1,1004.0,0.8,3,45,0,0.0,24.5,1.0,4.14,100.0,3,1,0.82
18,5,10,1,1,49.6,30.1,84,13.5,4312.0,0.48,2,30,0,7.1,13.7,0.486,2.54,95.58,3,1,0.789
19,0,11,0,1,35.66,28.4,98,7.7,6660.0,0.42,2,29,0,6.7,22.0,0.698,4.37,98.01,3,1,0.803
15,4,10,0,0,61.57,30.2,103,53.0,2667.0,0.55,1,19,0,8.7,21.4,0.592,3.14,100.0,3,1,0.871
10,5,5,1,1,0.0,35.4,191,13.1,10000.0,0.78,1,12,0,22.9,25.6,0.107,4.45,36.39,0,0,0.34
8,2,8,0,1,0.0,33.9,73,23.7,9380.0,0.55,1,17,0,23.8,28.2,0.156,0.2,27.74,0,0,0.191
19,4,11,0,1,108.16,26.8,125,31.4,50.0,0.68,3,36,0,0.0,25.4,1.0,2.39,96.83,3,1,0.784
5,5,3,1,0,2.23,29.9,45,29.4,8874.0,0.75,0,3,0,28.3,20.4,0.39,2.3,18.36,0,0,0.144
22,3,3,0,0,0.23,34.5,108,3.6,10000.0,0.48,0,6,0,19.1,25.9,0.263,4.1,10.38,0,0,0.073
18,5,3,1,1,2.14,27.8,100,22.5,9146.0,0.72,1,15,0,16.8,26.8,0.372,0.71,24.72,0,0,0.241
17,5,4,1,1,0.0,32.2,101,4.0,9848.0,0.44,2,25,0,7.4,22.9,0.678,2.46,35.58,0,0,0.293
23,1,2,0,0,0.49,28.4,66,2.3,9508.0,0.75,1,12,0,20.3,27.0,0.247,8.48,28.28,0,0,0.168
17,3,11,0,1,119.94,29.6,153,25.6,50.0,0.9,3,42,0,0.0,31.7,1.0,0.2,100.0,3,1,0.895
5,5,11,1,0,50.24,25.1,106,15.8,3454.0,0.65,0,9,0,3.6,17.8,0.798,2.11,92.2,3,1,0.808
9,5,3,1,1,2.88,30.6,76,1.1,10000.0,0.8,1,15,0,16.4,25.7,0.36,0.89,25.49,0,0,0.291
15,0,10,0,0,58.83,29.5,45,37.5,3044.0,0.85,1,21,0,8.0,19.2,0.585,9.41,100.0,3,1,0.848
15,5,9,1,0,19.64,28.9,58,25.6,7911.0,0.85,0,4,0,4.5,29.7,0.848,7.19,54.35,1,0,0.574
0,3,5,0,0,22.93,39.3,67,16.9,7054.0,0.65,0,7,0,28.2,21.7,0.297,0.2,56.1,1,0,0.424
8,2,4,0,1,0.11,33.9,82,2.1,10000.0,0.85,1,17,0,18.0,19.6,0.083,6.19,38.14,0,0,0.275
18,1,4,0,1,14.29,32.8,112,40.5,8204.0,0.75,1,20,0,12.2,24.5,0.502,5.98,57.5,1,0,0.517
17,0,10,0,1,0.0,29.9,133,8.9,9587.0,0.72,2,24,0,16.9,21.6,0.22,5.15,62.37,2,0,0.511
20,2,5,0,1,22.4,38.9,152,31.1,6409.0,0.7,2,33,0,25.1,20.2,0.241,5.95,81.1,3,0,0.625
22,4,5,0,0,30.98,40.8,109,19.8,6150.0,0.75,0,2,0,15.3,20.9,0.271,0.3,55.97,1,0,0.522
20,4,1,0,1,9.31,25.4,84,12.8,9362.0,0.8,1,16,0,18.5,20.6,0.101,1.72,39.08,0,0,0.35
14,2,11,0,1,44.48,29.3,80,30.9,5156.0,0.42,2,27,0,9.9,25.6,0.612,2.92,98.85,3,1,0.892
14,2,10,0,1,8.88,28.9,128,13.2,8059.0,0.75,1,19,0,26.7,22.6,0.184,4.91,60.33,2,0,0.56
10,6,7,1,1,115.31,33.8,60,27.0,50.0,0.4,3,38,0,0.0,24.4,1.0,3.05,86.38,3,1,0.745
20,4,12,0,1,12.34,21.6,65,5.3,9095.0,0.72,2,25,0,17.6,29.2,0.396,3.25,62.21,2,0,0.495
19,0,5,0,1,13.98,37.2,104,5.8,7914.0,0.6,1,19,0,11.2,23.0,0.511,2.76,52.34,1,0,0.406
18,5,9,1,1,20.69,34.8,48,23.3,7599.0,0.44,2,31,0,11.9,24.9,0.521,1.58,60.2,2,0,0.453
18,1,5,0,1,22.73,38.5,89,10.5,8046.0,0.65,2,31,0,5.5,17.0,0.678,2.11,78.43,2,0,0.68
19,4,5,0,1,27.91,38.0,110,27.3,6704.0,0.42,1,19,0,20.0,31.1,0.355,1.29,47.45,1,0,0.488
21,6,11,1,0,120.71,26.1,80,53.0,50.0,0.68,2,31,0,1.1,24.7,0.956,8.96,100.0,3,1,0.827
19,4,10,0,1,83.92,26.3,94,18.1,269.0,0.8,3,43,0,0.9,21.8,0.956,4.79,100.0,3,1,0.859
19,1,5,0,1,2.98,41.0,157,37.2,9618.0,0.82,1,19,0,10.7,23.3,0.543,4.92,51.47,1,0,0.431
17,5,2,1,1,0.21,27.7,95,1.3,10000.0,0.44,1,20,0,22.0,25.8,0.149,1.76,19.48,0,0,0.198
12,1,6,0,1,21.42,37.1,80,6.3,7005.0,0.82,2,24,0,14.3,26.8,0.466,2.37,71.52,2,0,0.666
14,2,10,0,1,89.8,29.3,112,46.7,50.0,0.82,3,39,0,0.0,17.4,1.0,8.68,100.0,3,1,0.81
14,3,2,0,1,0.0,31.4,87,39.3,9806.0,0.75,0,9,0,25.6,19.3,0.326,0.36,25.8,0,0,0.302
19,5,9,1,1,49.04,31.8,94,15.6,4206.0,0.78,2,32,0,10.5,27.6,0.618,20.0,86.18,3,1,0.729
8,5,11,1,1,60.53,24.4,148,43.9,2362.0,0.48,2,27,0,2.5,19.7,0.874,6.04,100.0,3,1,0.787
10,1,3,0,1,2.51,33.8,105,18.7,9182.0,0.78,2,32,0,23.3,18.1,0.29,3.79,35.23,0,0,0.237
14,1,11,0,1,98.9,24.9,115,26.5,50.0,0.9,3,40,1,0.0,19.9,1.0,4.61,98.03,3,1,0.845
23,3,1,0,0,1.88,26.9,69,2.0,9020.0,0.72,1,15,0,22.8,21.6,0.053,0.52,21.84,0,0,0.219
